id,homeAbbrev,awayAbbrev,est
2014020001,TOR,MTL,2014 October 08 19:00:00
2014020002,BOS,PHI,2014 October 08 19:30:00
2014020003,CGY,VAN,2014 October 08 22:00:00
2014020004,LAK,SJS,2014 October 08 22:00:00
2014020005,BUF,CBJ,2014 October 09 19:00:00
2014020006,PHI,NJD,2014 October 09 19:00:00
2014020007,PIT,ANA,2014 October 09 19:00:00
2014020008,WSH,MTL,2014 October 09 19:00:00
2014020009,DET,BOS,2014 October 09 19:30:00
2014020010,TBL,FLA,2014 October 09 19:30:00
2014020011,STL,NYR,2014 October 09 20:00:00
2014020012,NSH,OTT,2014 October 09 20:00:00
2014020013,DAL,CHI,2014 October 09 20:30:00
2014020014,MIN,COL,2014 October 09 21:00:00
2014020015,EDM,CGY,2014 October 09 21:30:00
2014020016,ARI,WPG,2014 October 09 22:00:00
2014020017,CAR,NYI,2014 October 10 19:00:00
2014020018,BOS,WSH,2014 October 11 19:00:00
2014020019,TOR,PIT,2014 October 11 19:00:00
2014020020,DET,ANA,2014 October 11 19:00:00
2014020021,TBL,OTT,2014 October 11 19:00:00
2014020022,FLA,NJD,2014 October 11 19:00:00
2014020023,NYI,CAR,2014 October 11 19:00:00
2014020024,PHI,MTL,2014 October 11 19:00:00
2014020025,CBJ,NYR,2014 October 11 19:00:00
2014020026,STL,CGY,2014 October 11 19:00:00
2014020027,NSH,DAL,2014 October 11 20:00:00
2014020028,CHI,BUF,2014 October 11 20:30:00
2014020029,COL,MIN,2014 October 11 21:00:00
2014020030,ARI,LAK,2014 October 11 21:00:00
2014020031,VAN,EDM,2014 October 11 22:00:00
2014020032,SJS,WPG,2014 October 11 22:00:00
2014020033,NYR,TOR,2014 October 12 19:00:00
2014020034,LAK,WPG,2014 October 12 22:00:00
2014020035,BOS,COL,2014 October 13 13:00:00
2014020036,BUF,ANA,2014 October 13 15:00:00
2014020037,FLA,OTT,2014 October 13 19:30:00
2014020038,NYR,NYI,2014 October 14 19:00:00
2014020039,PHI,ANA,2014 October 14 19:00:00
2014020040,WSH,SJS,2014 October 14 19:00:00
2014020041,CAR,BUF,2014 October 14 19:30:00
2014020042,CBJ,DAL,2014 October 14 19:00:00
2014020043,TOR,COL,2014 October 14 19:30:00
2014020044,TBL,NJD,2014 October 14 19:30:00
2014020045,NSH,CGY,2014 October 14 20:00:00
2014020046,LAK,EDM,2014 October 14 22:30:00
2014020047,DET,BOS,2014 October 15 20:00:00
2014020048,CHI,CGY,2014 October 15 20:00:00
2014020049,ARI,EDM,2014 October 15 22:30:00
2014020050,NYI,SJS,2014 October 16 19:00:00
2014020051,PIT,DAL,2014 October 16 19:00:00
2014020052,WSH,NJD,2014 October 16 19:00:00
2014020053,MTL,BOS,2014 October 16 19:30:00
2014020054,OTT,COL,2014 October 16 19:30:00
2014020055,LAK,STL,2014 October 16 22:30:00
2014020056,BUF,FLA,2014 October 17 19:00:00
2014020057,NYR,CAR,2014 October 16 19:00:00
2014020058,CBJ,CGY,2014 October 17 19:00:00
2014020059,TOR,DET,2014 October 17 19:30:00
2014020060,WPG,NSH,2014 October 17 20:00:00
2014020061,EDM,VAN,2014 October 17 21:30:00
2014020062,ANA,MIN,2014 October 17 22:00:00
2014020063,BUF,BOS,2014 October 18 19:00:00
2014020064,MTL,COL,2014 October 18 19:00:00
2014020065,OTT,CBJ,2014 October 18 19:00:00
2014020066,DET,TOR,2014 October 18 19:00:00
2014020067,NJD,SJS,2014 October 18 19:00:00
2014020068,PIT,NYI,2014 October 18 19:00:00
2014020069,WSH,FLA,2014 October 18 19:00:00
2014020070,DAL,PHI,2014 October 18 20:00:00
2014020071,CHI,NSH,2014 October 18 20:30:00
2014020072,ARI,STL,2014 October 18 21:00:00
2014020073,VAN,TBL,2014 October 18 22:00:00
2014020074,LAK,MIN,2014 October 19 15:00:00
2014020075,NYR,SJS,2014 October 19 17:00:00
2014020076,WPG,CGY,2014 October 19 19:00:00
2014020077,ANA,STL,2014 October 19 20:00:00
2014020078,EDM,TBL,2014 October 20 21:30:00
2014020079,BOS,SJS,2014 October 21 19:00:00
2014020080,NJD,NYR,2014 October 21 19:00:00
2014020081,NYI,TOR,2014 October 21 19:00:00
2014020082,MTL,DET,2014 October 21 19:30:00
2014020083,NSH,ARI,2014 October 21 20:00:00
2014020084,WPG,CAR,2014 October 21 20:00:00
2014020085,CHI,PHI,2014 October 21 20:30:00
2014020086,DAL,VAN,2014 October 21 20:30:00
2014020087,COL,FLA,2014 October 21 21:00:00
2014020088,CGY,TBL,2014 October 21 21:00:00
2014020089,OTT,TOR,2014 November 09 18:00:00
2014020090,PIT,PHI,2014 October 22 20:00:00
2014020091,EDM,WSH,2014 October 22 21:30:00
2014020092,ANA,BUF,2014 October 22 22:30:00
2014020093,BOS,NYI,2014 October 23 19:00:00
2014020094,DET,PIT,2014 October 23 19:30:00
2014020095,STL,VAN,2014 October 23 20:00:00
2014020096,NSH,CHI,2014 October 23 20:00:00
2014020097,MIN,ARI,2014 October 23 20:00:00
2014020098,CGY,CAR,2014 October 23 21:00:00
2014020099,LAK,BUF,2014 October 23 22:30:00
2014020100,SJS,CBJ,2014 October 23 22:30:00
2014020101,NJD,DAL,2014 October 24 19:00:00
2014020102,WPG,TBL,2014 October 24 20:00:00
2014020103,COL,VAN,2014 October 24 21:00:00
2014020104,EDM,CAR,2014 October 24 21:30:00
2014020105,ANA,CBJ,2014 October 24 22:00:00
2014020106,SJS,BUF,2014 October 25 16:00:00
2014020107,TOR,BOS,2014 October 25 19:00:00
2014020108,MTL,NYR,2014 October 25 19:00:00
2014020109,OTT,NJD,2014 October 25 19:00:00
2014020110,NYI,DAL,2014 October 25 19:00:00
2014020111,PHI,DET,2014 October 25 19:00:00
2014020112,STL,CHI,2014 October 25 20:00:00
2014020113,NSH,PIT,2014 October 25 20:00:00
2014020114,MIN,TBL,2014 October 25 20:00:00
2014020115,ARI,FLA,2014 October 25 21:00:00
2014020116,CGY,WSH,2014 October 25 22:00:00
2014020117,WPG,COL,2014 October 26 15:00:00
2014020118,LAK,CBJ,2014 October 26 16:00:00
2014020119,CHI,OTT,2014 October 26 19:00:00
2014020120,ANA,SJS,2014 October 26 20:00:00
2014020121,VAN,WSH,2014 October 26 21:30:00
2014020122,NYR,MIN,2014 October 27 19:00:00
2014020123,EDM,MTL,2014 October 27 21:30:00
2014020124,BOS,MIN,2014 October 28 19:00:00
2014020125,NYI,WPG,2014 October 28 19:00:00
2014020126,PHI,LAK,2014 October 28 19:00:00
2014020127,PIT,NJD,2014 October 28 19:00:00
2014020128,CBJ,OTT,2014 October 28 19:00:00
2014020129,TOR,BUF,2014 October 28 19:30:00
2014020130,TBL,ARI,2014 October 28 19:30:00
2014020131,CHI,ANA,2014 October 28 20:30:00
2014020132,DAL,STL,2014 October 28 20:30:00
2014020133,COL,SJS,2014 October 28 21:00:00
2014020134,CGY,MTL,2014 October 28 21:00:00
2014020135,VAN,CAR,2014 October 28 22:00:00
2014020136,WSH,DET,2014 October 29 19:30:00
2014020137,EDM,NSH,2014 October 29 22:00:00
2014020138,BUF,BOS,2014 October 30 19:00:00
2014020139,NJD,WPG,2014 October 30 19:00:00
2014020140,PIT,LAK,2014 October 30 19:00:00
2014020141,OTT,CHI,2014 October 30 19:30:00
2014020142,TBL,PHI,2014 October 30 19:30:00
2014020143,FLA,ARI,2014 October 30 19:30:00
2014020144,STL,ANA,2014 October 30 20:00:00
2014020145,MIN,SJS,2014 October 30 20:00:00
2014020146,COL,NYI,2014 October 30 21:00:00
2014020147,VAN,MTL,2014 October 30 22:00:00
2014020148,CBJ,TOR,2014 October 31 19:00:00
2014020149,DET,LAK,2014 October 31 19:30:00
2014020150,DAL,ANA,2014 October 31 20:30:00
2014020151,CGY,NSH,2014 October 31 21:00:00
2014020152,SJS,NYI,2014 November 01 22:30:00
2014020153,BOS,OTT,2014 November 01 19:00:00
2014020154,TOR,CHI,2014 November 01 19:00:00
2014020155,TBL,WSH,2014 November 01 19:00:00
2014020156,FLA,PHI,2014 November 01 19:00:00
2014020157,NJD,CBJ,2014 November 01 19:00:00
2014020158,NYR,WPG,2014 November 01 19:00:00
2014020159,PIT,BUF,2014 November 01 19:00:00
2014020160,CAR,ARI,2014 November 01 19:00:00
2014020161,STL,COL,2014 November 01 20:00:00
2014020162,MIN,DAL,2014 November 01 20:00:00
2014020163,EDM,VAN,2014 November 01 22:00:00
2014020164,BUF,DET,2014 November 02 17:00:00
2014020165,CAR,LAK,2014 November 02 17:00:00
2014020166,MTL,CGY,2014 November 02 19:00:00
2014020167,WSH,ARI,2014 November 02 19:00:00
2014020168,COL,ANA,2014 November 02 20:00:00
2014020169,CHI,WPG,2014 November 02 21:00:00
2014020170,VAN,NSH,2014 November 02 21:30:00
2014020171,NYR,STL,2014 November 03 19:00:00
2014020172,BOS,FLA,2014 November 04 19:00:00
2014020173,NJD,STL,2014 November 04 19:30:00
2014020174,PHI,EDM,2014 November 04 19:00:00
2014020175,WSH,CGY,2014 November 04 19:00:00
2014020176,CBJ,CAR,2014 November 04 19:00:00
2014020177,MTL,CHI,2014 November 04 19:30:00
2014020178,OTT,DET,2014 November 04 19:30:00
2014020179,MIN,PIT,2014 November 04 20:00:00
2014020180,WPG,NSH,2014 November 04 20:00:00
2014020181,DAL,LAK,2014 November 04 20:30:00
2014020182,COL,VAN,2014 November 04 21:00:00
2014020183,ARI,TOR,2014 November 04 21:00:00
2014020184,BUF,MTL,2014 November 05 19:30:00
2014020185,NYR,DET,2014 November 05 20:00:00
2014020186,ANA,NYI,2014 November 05 22:30:00
2014020187,BOS,EDM,2014 November 06 19:00:00
2014020188,PHI,FLA,2014 November 06 19:00:00
2014020189,OTT,MIN,2014 November 06 19:30:00
2014020190,TBL,CGY,2014 November 06 19:30:00
2014020191,STL,NJD,2014 November 06 20:00:00
2014020192,WPG,PIT,2014 November 06 20:00:00
2014020193,DAL,NSH,2014 November 06 20:30:00
2014020194,COL,TOR,2014 November 06 21:00:00
2014020195,LAK,NYI,2014 November 06 22:30:00
2014020196,SJS,VAN,2014 November 06 22:30:00
2014020197,BUF,EDM,2014 November 07 19:00:00
2014020198,CAR,CBJ,2014 November 07 19:00:00
2014020199,DET,NJD,2014 November 07 19:30:00
2014020200,CHI,WSH,2014 November 07 20:30:00
2014020201,ANA,ARI,2014 November 07 22:00:00
2014020202,FLA,CGY,2014 November 08 15:00:00
2014020203,BUF,PIT,2014 November 08 19:00:00
2014020204,TOR,NYR,2014 November 08 19:00:00
2014020205,MTL,MIN,2014 November 08 19:00:00
2014020206,OTT,WPG,2014 November 08 19:00:00
2014020207,PHI,COL,2014 November 08 19:00:00
2014020208,CBJ,TBL,2014 November 08 19:00:00
2014020209,WSH,CAR,2014 November 08 20:00:00
2014020210,STL,NSH,2014 November 08 20:00:00
2014020211,DAL,SJS,2014 November 08 20:00:00
2014020212,ARI,NYI,2014 November 08 20:00:00
2014020213,LAK,VAN,2014 November 08 22:00:00
2014020214,DET,TBL,2014 November 09 18:00:00
2014020215,NYR,EDM,2014 November 09 18:00:00
2014020216,CHI,SJS,2014 November 09 19:00:00
2014020217,ANA,VAN,2014 November 09 21:00:00
2014020218,BOS,NJD,2014 November 10 19:00:00
2014020219,CAR,CGY,2014 November 10 19:00:00
2014020220,NJD,MIN,2014 November 11 19:00:00
2014020221,NYI,COL,2014 November 11 19:00:00
2014020222,NYR,PIT,2014 November 11 19:00:00
2014020223,WSH,CBJ,2014 November 11 19:00:00
2014020224,MTL,WPG,2014 November 11 19:30:00
2014020225,FLA,SJS,2014 November 11 19:30:00
2014020226,STL,BUF,2014 November 11 20:00:00
2014020227,NSH,EDM,2014 November 11 20:00:00
2014020228,CHI,TBL,2014 November 11 20:30:00
2014020229,ARI,DAL,2014 November 11 21:00:00
2014020230,VAN,OTT,2014 November 11 22:00:00
2014020231,TOR,BOS,2014 November 12 20:00:00
2014020232,ANA,LAK,2014 November 12 22:30:00
2014020233,NYR,COL,2014 November 13 19:00:00
2014020234,CAR,WPG,2014 November 13 19:00:00
2014020235,MTL,BOS,2014 November 13 19:30:00
2014020236,TBL,SJS,2014 November 13 19:30:00
2014020237,STL,NSH,2014 November 13 20:00:00
2014020238,MIN,BUF,2014 November 13 20:00:00
2014020239,CGY,ARI,2014 November 13 21:00:00
2014020240,EDM,OTT,2014 November 13 21:30:00
2014020241,LAK,DAL,2014 November 13 22:30:00
2014020242,PHI,CBJ,2014 November 14 19:00:00
2014020243,WSH,NJD,2014 November 14 19:00:00
2014020244,TOR,PIT,2014 November 14 19:30:00
2014020245,DET,CHI,2014 November 14 19:30:00
2014020246,FLA,NYI,2014 November 14 19:30:00
2014020247,VAN,ARI,2014 November 14 22:00:00
2014020248,BOS,CAR,2014 November 15 13:00:00
2014020249,DAL,MIN,2014 November 15 14:00:00
2014020250,LAK,ANA,2014 November 15 16:00:00
2014020251,BUF,TOR,2014 November 15 19:00:00
2014020252,MTL,PHI,2014 November 15 19:00:00
2014020253,TBL,NYI,2014 November 15 19:00:00
2014020254,NJD,COL,2014 November 15 19:00:00
2014020255,PIT,NYR,2014 November 15 19:00:00
2014020256,CBJ,SJS,2014 November 15 19:00:00
2014020257,NSH,WPG,2014 November 15 19:00:00
2014020258,STL,WSH,2014 November 15 20:00:00
2014020259,CGY,OTT,2014 November 15 22:00:00
2014020260,CAR,SJS,2014 November 16 17:00:00
2014020261,MIN,WPG,2014 November 16 17:00:00
2014020262,DET,MTL,2014 November 16 19:00:00
2014020263,CHI,DAL,2014 November 16 19:00:00
2014020264,ANA,FLA,2014 November 16 20:00:00
2014020265,EDM,ARI,2014 November 16 21:00:00
2014020266,NYR,TBL,2014 November 17 19:00:00
2014020267,BOS,STL,2014 November 18 19:00:00
2014020268,BUF,SJS,2014 November 18 19:30:00
2014020269,NYI,TBL,2014 November 18 19:00:00
2014020270,CBJ,DET,2014 November 18 19:00:00
2014020271,TOR,NSH,2014 November 18 19:30:00
2014020272,MTL,PIT,2014 November 18 19:30:00
2014020273,WPG,NJD,2014 November 18 20:00:00
2014020274,DAL,CAR,2014 November 18 20:30:00
2014020275,CGY,ANA,2014 November 18 21:00:00
2014020276,ARI,WSH,2014 November 18 21:00:00
2014020277,LAK,FLA,2014 November 18 22:30:00
2014020278,NYR,PHI,2014 November 19 20:00:00
2014020279,EDM,VAN,2014 November 19 20:00:00
2014020280,PHI,MIN,2014 November 20 19:00:00
2014020281,TOR,TBL,2014 November 20 19:30:00
2014020282,MTL,STL,2014 November 20 19:30:00
2014020283,OTT,NSH,2014 November 20 19:30:00
2014020284,WPG,DET,2014 November 20 20:00:00
2014020285,DAL,ARI,2014 November 20 20:30:00
2014020286,COL,WSH,2014 November 20 21:00:00
2014020287,CGY,CHI,2014 November 20 21:00:00
2014020288,VAN,ANA,2014 November 20 22:00:00
2014020289,LAK,CAR,2014 November 20 22:30:00
2014020290,SJS,FLA,2014 November 20 22:30:00
2014020291,BUF,NYR,2015 February 20 19:00:00
2014020292,PIT,NYI,2014 November 21 19:00:00
2014020293,CBJ,BOS,2014 November 21 19:00:00
2014020294,EDM,NJD,2014 November 21 21:30:00
2014020295,OTT,STL,2014 November 22 15:00:00
2014020296,BOS,MTL,2014 November 22 19:00:00
2014020297,TOR,DET,2014 November 22 19:00:00
2014020298,TBL,MIN,2014 November 22 19:00:00
2014020299,NYI,PIT,2014 November 22 19:00:00
2014020300,PHI,CBJ,2014 November 22 19:00:00
2014020301,WSH,BUF,2014 November 22 19:00:00
2014020302,NSH,FLA,2014 November 22 20:00:00
2014020303,DAL,LAK,2014 November 22 20:00:00
2014020304,COL,CAR,2014 November 22 21:00:00
2014020305,CGY,NJD,2014 November 22 22:00:00
2014020306,EDM,CHI,2014 November 22 22:00:00
2014020307,SJS,ARI,2014 November 22 22:30:00
2014020308,WPG,STL,2014 November 23 16:30:00
2014020309,NYR,MTL,2014 November 23 19:00:00
2014020310,ANA,ARI,2014 November 23 20:00:00
2014020311,VAN,CHI,2014 November 23 21:30:00
2014020312,BOS,PIT,2014 November 24 19:00:00
2014020313,NYI,PHI,2014 November 24 19:00:00
2014020314,DET,OTT,2014 November 24 19:30:00
2014020315,FLA,MIN,2014 November 24 19:30:00
2014020316,CBJ,WPG,2014 November 25 19:00:00
2014020317,STL,OTT,2014 November 25 20:00:00
2014020318,NSH,LAK,2014 November 25 20:00:00
2014020319,DAL,EDM,2014 November 25 20:30:00
2014020320,ARI,COL,2014 November 25 21:00:00
2014020321,VAN,NJD,2014 November 25 22:00:00
2014020322,ANA,CGY,2014 November 25 22:00:00
2014020323,BUF,WPG,2014 November 26 19:00:00
2014020324,NYI,WSH,2014 November 26 19:00:00
2014020325,DET,PHI,2014 November 26 19:30:00
2014020326,TBL,NYR,2014 November 26 19:30:00
2014020327,FLA,CAR,2014 November 26 19:30:00
2014020328,PIT,TOR,2014 November 26 19:30:00
2014020329,MIN,LAK,2014 November 26 20:00:00
2014020330,COL,CHI,2014 November 26 21:00:00
2014020331,SJS,CGY,2014 November 26 22:30:00
2014020332,NSH,EDM,2014 November 27 20:00:00
2014020333,PHI,NYR,2014 November 28 13:00:00
2014020334,ANA,CHI,2014 November 28 16:00:00
2014020335,WSH,NYI,2014 November 28 17:00:00
2014020336,BOS,WPG,2014 November 28 19:00:00
2014020337,BUF,MTL,2014 November 28 19:00:00
2014020338,NJD,DET,2014 November 28 19:00:00
2014020339,PIT,CAR,2014 November 28 19:00:00
2014020340,CBJ,VAN,2014 November 28 19:00:00
2014020341,FLA,OTT,2014 November 28 19:30:00
2014020342,STL,EDM,2014 November 28 20:00:00
2014020343,DAL,MIN,2014 November 28 20:30:00
2014020344,TOR,WSH,2014 November 29 19:00:00
2014020345,MTL,BUF,2014 November 29 19:00:00
2014020346,TBL,OTT,2014 November 29 19:00:00
2014020347,NYI,NJD,2014 November 29 19:00:00
2014020348,NYR,PHI,2014 November 29 13:00:00
2014020349,CAR,PIT,2014 November 29 19:00:00
2014020350,NSH,CBJ,2014 November 29 20:00:00
2014020351,MIN,STL,2014 November 29 20:00:00
2014020352,COL,DAL,2014 November 29 21:00:00
2014020353,ARI,CGY,2014 November 29 22:00:00
2014020354,LAK,CHI,2014 November 29 22:00:00
2014020355,SJS,ANA,2014 November 29 22:30:00
2014020356,DET,VAN,2014 November 30 14:00:00
2014020357,NYR,TBL,2014 December 01 19:00:00
2014020358,CBJ,FLA,2014 December 01 19:00:00
2014020359,COL,MTL,2014 December 01 21:00:00
2014020360,EDM,ARI,2014 December 01 21:30:00
2014020361,ANA,BOS,2014 December 01 22:00:00
2014020362,BUF,TBL,2014 December 02 19:30:00
2014020363,NYI,OTT,2014 December 02 19:00:00
2014020364,PIT,NJD,2014 December 02 19:00:00
2014020365,WSH,VAN,2014 December 02 19:00:00
2014020366,CAR,NSH,2014 December 02 19:00:00
2014020367,TOR,DAL,2014 December 02 19:30:00
2014020368,DET,FLA,2014 December 02 19:30:00
2014020369,CGY,ARI,2014 December 02 21:00:00
2014020370,SJS,PHI,2014 December 02 22:00:00
2014020371,LAK,BOS,2014 December 02 22:30:00
2014020372,MIN,MTL,2014 December 03 19:00:00
2014020373,CHI,STL,2014 December 03 20:00:00
2014020374,WPG,EDM,2014 December 03 21:00:00
2014020375,ANA,PHI,2014 December 03 22:30:00
2014020376,PIT,VAN,2014 December 04 19:00:00
2014020377,CAR,WSH,2014 December 04 19:00:00
2014020378,TOR,NJD,2014 December 04 19:30:00
2014020379,OTT,NYI,2014 December 04 19:30:00
2014020380,DET,DAL,2014 December 04 19:30:00
2014020381,TBL,BUF,2014 December 04 19:30:00
2014020382,FLA,CBJ,2014 December 04 19:30:00
2014020383,NSH,STL,2014 December 04 20:00:00
2014020384,CGY,COL,2014 December 04 21:00:00
2014020385,ARI,LAK,2014 December 04 21:00:00
2014020386,SJS,BOS,2014 December 04 22:30:00
2014020387,MIN,ANA,2014 December 05 20:00:00
2014020388,WPG,COL,2014 December 05 20:00:00
2014020389,CHI,MTL,2014 December 05 20:30:00
2014020390,PIT,OTT,2014 December 06 13:00:00
2014020391,LAK,PHI,2014 December 06 16:00:00
2014020392,TOR,VAN,2014 December 06 19:00:00
2014020393,DET,NYR,2014 December 06 19:00:00
2014020394,TBL,CBJ,2014 December 06 19:00:00
2014020395,FLA,BUF,2014 December 06 19:00:00
2014020396,NJD,WSH,2014 December 06 19:00:00
2014020397,NYI,STL,2014 December 06 13:00:00
2014020398,NSH,CHI,2014 December 06 19:00:00
2014020399,DAL,MTL,2014 December 06 19:00:00
2014020400,ARI,BOS,2014 December 06 20:00:00
2014020401,CGY,SJS,2014 December 06 22:00:00
2014020402,WPG,ANA,2014 December 07 15:00:00
2014020403,CAR,DET,2014 December 07 17:00:00
